stem,box_idx,x0,y0,x1,y1,box_area_px
SS22-08886^2022_02_14_08_58_34^^,0,1237.0,628.0,1374.0,788.0,21920.0
SS22-08985^2022_02_14_14_22_17^^,0,1075.0,889.0,1610.0,1249.0,192600.0
SS22-08985^2022_02_14_14_22_17^^,1,1171.0,914.0,1780.0,1260.0,210714.0
SS22-09683^2022_02_16_09_43_22^^,0,1178.0,733.0,1600.0,948.0,90730.0
SS22-09683^2022_02_16_09_43_22^^,1,1264.0,776.0,1670.0,999.0,90538.0
SS22-09683^2022_02_16_09_43_22^^,2,1180.0,712.0,1573.0,905.0,75849.0
SS22-09683^2022_02_16_09_43_22^^,3,1154.0,748.0,1510.0,969.0,78676.0
SS22-09794^2022_02_16_10_10_25^^,0,1651.0,621.0,1989.0,1001.0,128440.0
SS22-09794^2022_02_16_10_10_25^^,1,839.0,687.0,1148.0,993.0,94554.0
SS22-09794^2022_02_16_10_10_25^^,2,1746.0,552.0,2059.0,958.0,127078.0
SS22-09794^2022_02_16_10_10_25^^,3,918.0,664.0,1262.0,1015.0,120744.0
SS22-09794^2022_02_16_10_10_25^^,4,1575.0,665.0,1888.0,985.0,100160.0
SS22-09794^2022_02_16_10_10_25^^,5,790.0,696.0,1048.0,931.0,60630.0
SS22-09794^2022_02_16_10_10_25^^,6,1759.0,702.0,2046.0,1037.0,96145.0
SS22-09794^2022_02_17_08_41_21^^,0,1650.0,583.0,1947.0,905.0,95634.0
SS22-09794^2022_02_17_08_41_21^^,1,1593.0,609.0,1870.0,1015.0,112462.0
SS22-09794^2022_02_17_08_41_21^^,2,855.0,600.0,1071.0,851.0,54216.0
SS22-09794^2022_02_17_08_41_21^^,3,1604.0,466.0,1888.0,873.0,115588.0
SS22-09794^2022_02_17_08_41_21^^,4,890.0,514.0,1120.0,824.0,71300.0
SS22-09794^2022_02_17_08_41_21^^,5,1540.0,358.0,1837.0,756.0,118206.0
SS22-09794^2022_02_17_08_41_21^^,6,1759.0,607.0,2046.0,899.0,83804.0
SS22-09822^2022_02_16_10_39_59^^,0,1104.0,662.0,1417.0,980.0,99534.0
SS22-09822^2022_02_16_10_39_59^^,1,1086.0,719.0,1379.0,1063.0,100792.0
SS22-09864^2022_02_16_13_31_40^^,0,967.0,789.0,1641.0,1276.0,328238.0
SS22-09864^2022_02_16_13_31_40^^,1,1072.0,678.0,1793.0,1209.0,382851.0
SS22-09864^2022_02_16_13_31_40^^,2,1024.0,761.0,1810.0,1276.0,404790.0
SS22-09864^2022_02_16_13_31_40^^,3,885.0,650.0,1606.0,1145.0,356895.0
SS22-09864^2022_02_16_13_31_40^^,4,1146.0,704.0,1926.0,1276.0,446160.0
SS22-09864^2022_02_16_13_31_40^^,5,919.0,645.0,1774.0,1092.0,382185.0
SS22-09969^2022_02_17_08_44_51^^,0,1051.0,851.0,1556.0,1228.0,190385.0
SS22-09969^2022_02_17_08_44_51^^,1,1150.0,818.0,1604.0,1137.0,144826.0
SS22-09969^2022_02_17_08_44_51^^,2,1038.0,818.0,1421.0,1173.0,135965.0
SS22-09969^2022_02_17_08_44_51^^,3,1186.0,904.0,1595.0,1228.0,132516.0
SS22-10249^2022_02_17_13_31_29^^,0,1842.0,578.0,1962.0,760.0,21840.0
SS22-10249^2022_02_17_13_31_29^^,1,696.0,616.0,801.0,769.0,16065.0
SS22-10249^2022_02_17_13_31_29^^,2,1876.0,548.0,2014.0,735.0,25806.0
SS22-10249^2022_02_17_13_31_29^^,3,722.0,604.0,833.0,739.0,14985.0
SS22-10249^2022_02_17_13_31_29^^,4,690.0,553.0,807.0,729.0,20592.0
SS22-10249^2022_02_18_08_19_51^^,0,1158.0,855.0,1570.0,1262.0,167684.0
SS22-10249^2022_02_18_08_19_51^^,1,1775.0,612.0,1944.0,840.0,38532.0
SS22-10507^2022_02_18_10_19_02^^,0,1168.0,517.0,1676.0,912.0,200660.0
SS22-10507^2022_02_18_10_19_02^^,1,1296.0,517.0,1676.0,989.0,179360.0
SS22-10507^2022_02_18_10_19_02^^,2,1166.0,581.0,1676.0,1101.0,265200.0
SS22-10507^2022_02_18_10_19_02^^,3,1088.0,775.0,1580.0,1166.0,192372.0
SS22-11202^2022_02_22_09_49_00^^,0,800.0,751.0,1316.0,1307.0,286896.0
SS22-11202^2022_02_22_09_49_00^^,1,1557.0,709.0,2171.0,1361.0,400328.0
SS22-11202^2022_02_22_09_49_00^^,2,672.0,608.0,1315.0,1288.0,437240.0
SS22-11242^2022_02_22_11_13_42^^,0,1521.0,764.0,2334.0,1602.0,681294.0
SS22-11242^2022_02_22_11_13_42^^,1,516.0,762.0,1237.0,1546.0,565264.0
SS22-11242^2022_02_22_11_13_42^^,2,1534.0,401.0,2456.0,1505.0,1017888.0
SS22-11242^2022_02_22_11_13_42^^,3,1705.0,862.0,2456.0,1650.0,591788.0
SS22-11242^2022_02_22_11_13_42^^,4,500.0,967.0,1106.0,1646.0,411474.0
SS22-11242^2022_02_22_11_13_42^^,5,725.0,685.0,1369.0,1436.0,483644.0
SS22-11242^2022_02_22_11_13_42^^,6,323.0,752.0,1002.0,1465.0,484127.0
SS22-11242^2022_02_22_11_13_42^^,7,1282.0,582.0,2180.0,1516.0,838732.0
SS22-11242^2022_02_22_11_13_42^^,8,1460.0,196.0,2294.0,1201.0,838170.0
SS22-11242^2022_02_22_11_13_42^^,9,1175.0,844.0,2372.0,1650.0,964782.0
SS22-11242^2022_02_23_08_31_35^^,0,1560.0,736.0,2260.0,1516.0,546000.0
SS22-11242^2022_02_23_08_31_35^^,1,1675.0,422.0,2386.0,1316.0,635634.0
SS22-11242^2022_02_23_08_31_35^^,2,506.0,621.0,1075.0,1273.0,370988.0
SS22-11242^2022_02_23_08_31_35^^,3,1715.0,839.0,2414.0,1503.0,464136.0
SS22-11242^2022_02_23_08_31_35^^,4,583.0,752.0,1171.0,1459.0,415716.0
SS22-11242^2022_02_23_08_31_35^^,5,677.0,581.0,1268.0,1276.0,410745.0
SS22-11242^2022_02_23_08_31_35^^,6,1438.0,531.0,2146.0,1393.0,610296.0
SS22-11242^2022_02_23_08_31_35^^,7,1747.0,594.0,2414.0,1503.0,606303.0
SS22-11242^2022_02_23_08_31_35^^,8,1352.0,809.0,2367.0,1824.0,1030225.0
SS22-11242^2022_02_23_08_31_46^^,0,1693.0,680.0,2284.0,1382.0,414882.0
SS22-11242^2022_02_23_08_31_46^^,1,1777.0,520.0,2400.0,1272.0,468496.0
SS22-11242^2022_02_23_08_31_46^^,2,1850.0,801.0,2467.0,1389.0,362796.0
SS22-11242^2022_02_23_08_31_46^^,3,1609.0,873.0,2189.0,1493.0,359600.0
SS22-11534^2022_02_23_10_06_04^^,0,1018.0,562.0,1918.0,1336.0,696600.0
SS22-11534^2022_02_23_10_06_04^^,1,807.0,445.0,1726.0,1336.0,818829.0
SS22-11534^2022_02_23_10_06_04^^,2,962.0,319.0,1796.0,939.0,517080.0
SS22-11617^2022_02_23_13_40_39^^,0,1486.0,596.0,2026.0,1202.0,327240.0
SS22-11617^2022_02_23_13_40_39^^,1,1328.0,478.0,2026.0,1025.0,381806.0
SS22-11617^2022_02_23_13_40_39^^,2,991.0,478.0,1787.0,1090.0,487152.0
SS22-11617^2022_02_23_13_40_39^^,3,904.0,542.0,1556.0,1013.0,307092.0
SS22-11617^2022_02_23_13_40_39^^,4,904.0,632.0,1649.0,1206.0,427630.0
SS22-11621^2022_02_23_13_46_55^^,0,1525.0,1071.0,1785.0,1360.0,75140.0
SS22-11621^2022_02_23_13_46_55^^,1,1553.0,1143.0,1800.0,1451.0,76076.0
SS22-11621^2022_02_23_13_46_55^^,2,1511.0,985.0,1754.0,1266.0,68283.0
SS22-11621^2022_02_23_13_46_55^^,3,1493.0,1144.0,1713.0,1392.0,54560.0
SS22-11621^2022_02_23_13_46_55^^,4,848.0,1127.0,1074.0,1364.0,53562.0
SS22-11621^2022_02_23_13_46_55^^,5,1588.0,1079.0,1875.0,1403.0,92988.0
SS22-11621^2022_02_23_13_46_55^^,6,1433.0,1089.0,1687.0,1335.0,62484.0
SS22-11621^2022_02_23_13_46_55^^,7,1591.0,954.0,1872.0,1298.0,96664.0
SS22-11621^2022_02_23_13_46_55^^,8,794.0,1193.0,1044.0,1401.0,52000.0
SS22-11621^2022_02_23_13_47_13^^,0,1439.0,603.0,1765.0,909.0,99756.0
SS22-11621^2022_02_24_08_18_52^^,0,767.0,1026.0,1072.0,1347.0,97905.0
SS22-11621^2022_02_24_08_18_52^^,1,834.0,1054.0,1176.0,1426.0,127224.0
SS22-11621^2022_02_24_08_18_52^^,2,1814.0,1087.0,2037.0,1321.0,52182.0
SS22-11621^2022_02_24_08_18_52^^,3,739.0,987.0,999.0,1265.0,72280.0
SS22-11621^2022_02_24_08_18_52^^,4,1740.0,1120.0,1979.0,1360.0,57360.0
SS22-11621^2022_02_24_08_19_09^^,0,686.0,370.0,991.0,750.0,115900.0
SS22-11621^2022_02_24_09_03_53^^,0,855.0,541.0,1667.0,1094.0,449036.0
SS22-11621^2022_02_24_09_03_53^^,1,724.0,622.0,1459.0,1103.0,353535.0
SS22-11621^2022_02_24_09_03_53^^,2,871.0,625.0,1812.0,1309.0,643644.0
SS22-11837^2022_02_25_09_21_22^^,0,1192.0,953.0,1663.0,1262.0,145539.0
SS22-11837^2022_02_25_09_21_22^^,1,1265.0,953.0,1708.0,1327.0,165682.0
SS22-11837^2022_02_25_09_21_22^^,2,1162.0,989.0,1648.0,1337.0,169128.0
SS22-11837^2022_02_25_09_21_22^^,3,1239.0,449.0,1728.0,803.0,173106.0
SS22-11842^2022_02_24_10_27_00^^,0,1567.0,725.0,1889.0,1072.0,111734.0
SS22-11842^2022_02_24_10_27_26^^,0,960.0,1268.0,1136.0,1497.0,40304.0
SS22-11842^2022_02_25_11_02_10^^,0,1576.0,235.0,2299.0,1225.0,715770.0
SS22-11842^2022_02_25_11_02_10^^,1,1332.0,57.0,2128.0,673.0,490336.0
SS22-11842^2022_02_25_11_02_10^^,2,1622.0,567.0,2269.0,1287.0,465840.0
SS22-11842^2022_02_25_11_02_10^^,3,440.0,554.0,1086.0,1127.0,370158.0
SS22-11842^2022_02_25_11_02_10^^,4,709.0,151.0,1300.0,1017.0,511806.0
SS22-11842^2022_02_25_11_06_04^^,0,1178.0,182.0,2284.0,1094.0,1008672.0
SS22-11842^2022_02_25_11_06_04^^,1,1333.0,264.0,2498.0,1290.0,1195290.0
SS22-11842^2022_02_25_11_06_04^^,2,643.0,179.0,1862.0,1151.0,1184868.0
SS22-11842^2022_02_25_11_06_04^^,3,438.0,916.0,1769.0,1664.0,995588.0
SS22-11842^2022_02_25_11_06_04^^,4,775.0,223.0,2095.0,1456.0,1627560.0
SS22-11842^2022_02_25_11_06_04^^,5,1884.0,675.0,2498.0,1406.0,448834.0
SS22-11842^2022_02_25_11_06_04^^,6,936.0,866.0,2101.0,1664.0,929670.0
SS22-11842^2022_02_25_11_06_04^^,7,1256.0,566.0,2378.0,1571.0,1127610.0
SS22-11842^2022_02_25_11_06_04^^,8,365.0,778.0,1035.0,1587.0,542030.0
SS22-11842^2022_02_25_11_06_04^^,9,365.0,398.0,1333.0,1410.0,979616.0
SS22-11842^2022_02_25_11_14_38^^,0,1638.0,576.0,2255.0,1181.0,373285.0
SS22-11842^2022_02_25_11_14_38^^,1,1750.0,501.0,2404.0,1111.0,398940.0
SS22-11929^2022_02_24_13_32_04^^,0,255.0,842.0,449.0,1007.0,32010.0
SS22-11929^2022_02_24_13_32_25^^,0,984.0,432.0,1374.0,850.0,163020.0
SS22-11929^2022_02_25_08_21_24^^,0,998.0,819.0,1182.0,1077.0,47472.0
SS22-11929^2022_02_25_08_21_37^^,0,1249.0,839.0,1451.0,1058.0,44238.0
SS22-11929^2022_02_25_08_21_37^^,1,1296.0,786.0,1482.0,1010.0,41664.0
SS22-11929^2022_02_25_09_28_13^^,0,1534.0,761.0,2246.0,1084.0,229976.0
SS22-11929^2022_02_25_09_28_13^^,1,1329.0,742.0,2051.0,1086.0,248368.0
SS22-11929^2022_02_25_09_28_13^^,2,873.0,751.0,1734.0,1133.0,328902.0
SS22-12428^2022_02_28_10_42_00^^,0,1406.0,740.0,1632.0,1002.0,59212.0
SS22-12428^2022_02_28_10_48_37^^,0,981.0,863.0,1148.0,1048.0,30895.0
SS22-12428^2022_02_28_10_48_45^^,0,911.0,461.0,1101.0,700.0,45410.0
SS22-12428^2022_03_02_08_15_37^^,0,1669.0,796.0,1862.0,1042.0,47478.0
SS22-12428^2022_03_02_08_15_47^^,0,1179.0,1010.0,1292.0,1186.0,19888.0
SS22-12428^2022_03_02_08_41_39^^,0,809.0,1367.0,1005.0,1511.0,28224.0
SS22-12428^2022_03_02_08_42_22^^,0,968.0,188.0,1132.0,343.0,25420.0
SS22-12702^2022_03_03_09_45_40^^,0,1052.0,930.0,1535.0,1270.0,164220.0
SS22-12702^2022_03_03_09_45_40^^,1,1082.0,448.0,1609.0,810.0,190774.0
SS22-12702^2022_03_03_09_45_40^^,2,1052.0,693.0,1706.0,1217.0,342696.0
SS22-12702^2022_03_03_09_45_40^^,3,1284.0,448.0,1706.0,875.0,180194.0
SS22-12702^2022_03_03_09_45_40^^,4,1082.0,448.0,1646.0,1012.0,318096.0
SS22-12903^2022_03_03_09_58_31^^,0,1234.0,645.0,1727.0,989.0,169592.0
SS22-12903^2022_03_03_09_58_31^^,1,1304.0,667.0,1820.0,1061.0,203304.0
SS22-12903^2022_03_03_09_58_31^^,2,1380.0,722.0,1866.0,1155.0,210438.0
SS22-13637^2022_03_07_14_24_43^^,0,1304.0,656.0,1503.0,856.0,39800.0
SS22-13637^2022_03_07_14_24_43^^,1,1256.0,686.0,1437.0,881.0,35295.0
SS22-13637^2022_03_07_14_24_43^^,2,1262.0,558.0,1466.0,838.0,57120.0
SS22-13637^2022_03_07_14_24_43^^,3,1191.0,638.0,1417.0,866.0,51528.0
SS22-13637^2022_03_07_14_24_43^^,4,1325.0,602.0,1625.0,885.0,84900.0
SS22-13637^2022_03_07_14_24_43^^,5,1327.0,672.0,1538.0,952.0,59080.0
SS22-13977^2022_03_08_13_53_19^^,0,1033.0,537.0,1516.0,900.0,175329.0
SS22-13980^2022_03_10_08_52_36^^,0,1174.0,613.0,1690.0,1035.0,217752.0
SS22-13980^2022_03_10_08_52_36^^,1,1099.0,741.0,1679.0,1226.0,281300.0
SS22-13980^2022_03_10_08_52_36^^,2,1264.0,654.0,1764.0,1135.0,240500.0
SS22-13980^2022_03_10_08_52_36^^,3,1000.0,846.0,1626.0,1274.0,267928.0
SS22-13980^2022_03_10_08_52_36^^,4,1000.0,621.0,1616.0,1117.0,305536.0
SS22-13980^2022_03_10_08_52_36^^,5,1357.0,613.0,1849.0,1044.0,212052.0
SS22-13980^2022_03_10_08_52_36^^,6,1190.0,825.0,1757.0,1288.0,262521.0
SS22-14290^2022_03_10_13_38_31^^,0,1168.0,594.0,2084.0,1503.0,832644.0
SS22-14290^2022_03_10_13_38_31^^,1,973.0,387.0,2071.0,1296.0,998082.0
SS22-14290^2022_03_10_13_38_31^^,2,780.0,540.0,1710.0,1493.0,886290.0
SS22-14290^2022_03_10_13_38_31^^,3,780.0,387.0,1817.0,1336.0,984113.0
SS22-14290^2022_03_10_13_38_31^^,4,780.0,770.0,1892.0,1503.0,815096.0
SS22-14611^2022_03_11_14_40_07^^,0,1193.0,790.0,1658.0,1104.0,146010.0
SS22-14611^2022_03_11_14_40_07^^,1,1098.0,826.0,1595.0,1182.0,176932.0
SS22-14611^2022_03_11_14_40_07^^,2,1030.0,790.0,1539.0,1092.0,153718.0
SS22-14611^2022_03_11_14_40_07^^,3,1297.0,800.0,1748.0,1161.0,162811.0
SS22-15172^2022_03_16_08_58_17^^,0,1260.0,408.0,1846.0,1046.0,373868.0
SS22-15172^2022_03_16_08_58_17^^,1,1095.0,520.0,1773.0,1161.0,434598.0
SS22-15172^2022_03_16_08_58_17^^,2,940.0,607.0,1630.0,1232.0,431250.0
SS22-15172^2022_03_16_08_58_17^^,3,1067.0,659.0,1842.0,1232.0,444075.0
SS22-15172^2022_03_16_08_58_17^^,4,1021.0,399.0,1742.0,1015.0,444136.0
SS22-15172^2022_03_16_08_58_17^^,5,940.0,426.0,1622.0,1082.0,447392.0
SS22-15172^2022_03_16_08_58_17^^,6,1258.0,574.0,1846.0,1222.0,381024.0
SS22-15203^2022_03_15_12_35_00^^,0,734.0,620.0,998.0,943.0,85272.0
SS22-15203^2022_03_15_12_35_00^^,1,1642.0,468.0,1998.0,874.0,144536.0
SS22-15203^2022_03_15_12_35_00^^,2,1746.0,430.0,2059.0,795.0,114245.0
SS22-15203^2022_03_15_12_35_00^^,3,716.0,550.0,955.0,846.0,70744.0
SS22-15203^2022_03_15_12_35_00^^,4,676.0,639.0,906.0,919.0,64400.0
SS22-15203^2022_03_15_12_35_00^^,5,785.0,574.0,1053.0,879.0,81740.0
SS22-15203^2022_03_15_12_35_00^^,6,1719.0,517.0,2085.0,937.0,153720.0
SS22-15203^2022_03_15_12_35_00^^,7,1614.0,373.0,1970.0,738.0,129940.0
SS22-15203^2022_03_15_12_35_00^^,8,779.0,695.0,1059.0,987.0,81760.0
SS22-15203^2022_03_15_12_35_00^^,9,1568.0,479.0,1894.0,805.0,106276.0
SS22-15203^2022_03_15_12_35_00^^,10,710.0,715.0,957.0,1023.0,76076.0
SS22-15203^2022_03_16_08_41_06^^,0,1573.0,621.0,1913.0,973.0,119680.0
SS22-15203^2022_03_16_08_41_06^^,1,813.0,820.0,1024.0,1084.0,55704.0
SS22-15203^2022_03_16_08_41_06^^,2,1669.0,550.0,1965.0,903.0,104488.0
SS22-15203^2022_03_16_08_41_06^^,3,1692.0,643.0,2027.0,980.0,112895.0
SS22-15203^2022_03_16_08_41_06^^,4,778.0,779.0,975.0,1016.0,46689.0
SS22-15203^2022_03_16_08_41_06^^,5,852.0,779.0,1072.0,1016.0,52140.0
SS22-15203^2022_03_16_08_41_06^^,6,1622.0,705.0,1927.0,1090.0,117425.0
SS22-15203^2022_03_16_08_41_06^^,7,1577.0,1318.0,2050.0,1688.0,175010.0
SS22-15203^2022_03_16_09_51_27^^,0,1054.0,595.0,1551.0,1087.0,244524.0
SS22-15203^2022_03_16_09_51_27^^,1,1336.0,584.0,1956.0,1154.0,353400.0
SS22-15203^2022_03_16_09_51_27^^,2,1153.0,551.0,1807.0,1074.0,342042.0
SS22-15203^2022_03_16_09_51_27^^,3,1105.0,423.0,1786.0,855.0,294192.0
SS22-15203^2022_03_16_09_51_27^^,4,826.0,604.0,1526.0,1249.0,451500.0
SS22-15203^2022_03_16_09_51_27^^,5,1333.0,423.0,2044.0,857.0,308574.0
SS22-15203^2022_03_16_09_51_27^^,6,1194.0,664.0,1856.0,1302.0,422356.0
SS22-15203^2022_03_16_09_51_38^^,0,1308.0,691.0,1824.0,990.0,154284.0
SS22-15203^2022_03_16_09_51_38^^,1,1558.0,435.0,2248.0,1019.0,402960.0
SS22-15289^2022_03_15_14_57_31^^,0,902.0,457.0,1268.0,849.0,143472.0
SS22-15289^2022_03_15_14_57_31^^,1,1603.0,567.0,1950.0,964.0,137759.0
SS22-15289^2022_03_15_14_57_31^^,2,1691.0,484.0,2029.0,913.0,145002.0
SS22-15289^2022_03_15_14_57_31^^,3,831.0,390.0,1178.0,778.0,134636.0
SS22-15289^2022_03_15_14_57_31^^,4,830.0,526.0,1180.0,927.0,140350.0
SS22-15289^2022_03_15_14_57_31^^,5,1582.0,474.0,1892.0,866.0,121520.0
SS22-15289^2022_03_15_14_57_31^^,6,991.0,501.0,1360.0,895.0,145386.0
SS22-15289^2022_03_15_14_57_31^^,7,1582.0,598.0,1856.0,913.0,86310.0
SS22-15289^2022_03_15_14_57_31^^,8,1632.0,387.0,2006.0,821.0,162316.0
SS22-15289^2022_03_16_08_21_57^^,0,1596.0,353.0,1904.0,713.0,110880.0
SS22-15289^2022_03_16_08_21_57^^,1,759.0,457.0,1106.0,838.0,132207.0
SS22-15289^2022_03_16_08_21_57^^,2,1679.0,298.0,1955.0,642.0,94944.0
SS22-15289^2022_03_16_08_21_57^^,3,1583.0,213.0,1892.0,614.0,123909.0
SS22-15289^2022_03_16_08_21_57^^,4,1560.0,438.0,1818.0,730.0,75336.0
SS22-15289^2022_03_16_08_21_57^^,5,665.0,427.0,1003.0,795.0,124384.0
SS22-15289^2022_03_16_08_21_57^^,6,728.0,551.0,1025.0,902.0,104247.0
SS22-15289^2022_03_16_08_21_57^^,7,850.0,533.0,1159.0,920.0,119583.0
SS22-15289^2022_03_16_08_21_57^^,8,1514.0,329.0,1807.0,668.0,99327.0
SS22-15289^2022_03_16_09_27_15^^,0,1101.0,740.0,1678.0,1143.0,232531.0
SS22-15289^2022_03_16_09_27_15^^,1,810.0,740.0,1380.0,1105.0,208050.0
SS22-15289^2022_03_16_09_27_15^^,2,980.0,775.0,1536.0,1192.0,231852.0
SS22-15289^2022_03_16_09_27_15^^,3,891.0,740.0,1575.0,1037.0,203148.0
SS22-15289^2022_03_16_09_27_15^^,4,782.0,750.0,1307.0,1244.0,259350.0
SS22-15493^2022_03_16_10_00_43^^,0,1105.0,863.0,1417.0,1333.0,146640.0
SS22-15493^2022_03_17_09_59_29^^,0,1804.0,830.0,2497.0,1350.0,360360.0
SS22-15493^2022_03_17_09_59_29^^,1,869.0,666.0,1596.0,1272.0,440562.0
SS22-15493^2022_03_17_09_59_29^^,2,758.0,449.0,1429.0,897.0,300608.0
SS22-15493^2022_03_17_10_04_05^^,0,1349.0,999.0,1766.0,1544.0,227265.0
SS22-15493^2022_03_17_10_04_05^^,1,1285.0,832.0,1598.0,1192.0,112680.0
SS22-15566^2022_03_17_09_56_41^^,0,1346.0,741.0,1662.0,997.0,80896.0
SS22-15566^2022_03_17_09_56_41^^,1,1314.0,801.0,1610.0,1025.0,66304.0
SS22-15566^2022_03_17_09_56_41^^,2,1362.0,814.0,1662.0,1025.0,63300.0
SS22-15672^2022_03_17_09_50_19^^,0,918.0,591.0,1809.0,1278.0,612117.0
SS22-15672^2022_03_17_09_50_19^^,1,1133.0,511.0,2006.0,1278.0,669591.0
SS22-17011^2022_03_24_10_52_50^^,0,978.0,579.0,1419.0,1103.0,231084.0
SS22-17011^2022_03_24_10_52_56^^,0,1243.0,567.0,1708.0,1005.0,203670.0
SS22-17011^2022_03_24_10_56_34^^,0,1170.0,648.0,1702.0,1047.0,212268.0
SS22-17011^2022_03_24_10_56_34^^,1,1284.0,677.0,1734.0,1117.0,198000.0
SS22-17011^2022_03_24_10_56_34^^,2,1024.0,673.0,1607.0,1116.0,258269.0
SS22-17011^2022_03_24_10_56_34^^,3,1199.0,791.0,1734.0,1187.0,211860.0
SS22-17011^2022_03_24_10_56_34^^,4,1024.0,648.0,1562.0,1003.0,190990.0
SS22-17011^2022_03_24_10_56_34^^,5,1024.0,764.0,1559.0,1187.0,226305.0
SS22-17184^2022_03_24_09_25_20^^,0,1243.0,863.0,1680.0,1212.0,152513.0
SS22-17184^2022_03_24_09_25_20^^,1,1070.0,876.0,1641.0,1244.0,210128.0
SS22-17184^2022_03_24_09_25_20^^,2,1070.0,857.0,1590.0,1121.0,137280.0
SS22-17247^2022_03_24_10_01_35^^,0,1381.0,131.0,1910.0,723.0,313168.0
SS22-17247^2022_03_24_10_01_35^^,1,1201.0,261.0,1719.0,870.0,315462.0
SS22-17247^2022_03_24_10_01_35^^,2,1522.0,446.0,1941.0,1065.0,259361.0
SS22-17247^2022_03_24_10_01_35^^,3,1520.0,131.0,1970.0,618.0,219150.0
SS22-17247^2022_03_24_10_01_53^^,0,952.0,51.0,1399.0,483.0,193104.0
SS22-17247^2022_03_24_10_01_53^^,1,1199.0,0.0,1667.0,432.0,202176.0
SS22-17247^2022_03_24_10_01_53^^,2,1041.0,25.0,1562.0,574.0,286029.0
SS22-17247^2022_03_24_10_08_53^^,0,852.0,766.0,1373.0,1543.0,404817.0
SS22-17247^2022_03_24_10_08_53^^,1,856.0,959.0,1521.0,1656.0,463505.0
SS22-17247^2022_03_24_10_08_53^^,2,852.0,1106.0,1935.0,1656.0,595650.0
SS22-17247^2022_03_24_10_08_53^^,3,852.0,550.0,1489.0,1359.0,515333.0
SS22-17247^2022_03_24_10_08_53^^,4,924.0,818.0,1769.0,1609.0,668395.0
SS22-17247^2022_03_24_10_08_53^^,5,912.0,1240.0,1564.0,1656.0,271232.0
SS22-17247^2022_03_24_10_08_53^^,6,852.0,304.0,1823.0,1380.0,1044796.0
SS22-17247^2022_03_25_08_45_52^^,0,896.0,928.0,1385.0,1608.0,332520.0
SS22-17247^2022_03_25_08_45_52^^,1,1009.0,1110.0,1600.0,1685.0,339825.0
SS22-17247^2022_03_25_08_45_52^^,2,886.0,750.0,1428.0,1388.0,345796.0
SS22-17247^2022_03_25_08_45_52^^,3,993.0,791.0,1621.0,1461.0,420760.0
SS22-17247^2022_03_25_08_45_52^^,4,1085.0,962.0,1865.0,1685.0,563940.0
SS22-17247^2022_03_25_08_45_52^^,5,896.0,1128.0,1412.0,1685.0,287412.0
SS22-17247^2022_03_25_10_27_22^^,0,1352.0,1035.0,1854.0,1698.0,332826.0
SS22-17247^2022_03_25_10_27_22^^,1,1454.0,900.0,1918.0,1580.0,315520.0
SS22-17247^2022_03_25_10_27_22^^,2,1447.0,1145.0,1916.0,1698.0,259357.0
SS22-17247^2022_03_25_10_27_22^^,3,1207.0,1185.0,1776.0,1698.0,291897.0
SS22-17247^2022_03_25_10_27_22^^,4,1355.0,622.0,1852.0,1231.0,302673.0
SS22-17247^2022_03_25_10_27_22^^,5,1544.0,833.0,1918.0,1474.0,239734.0
SS22-17407^2022_03_24_13_38_04^^,0,928.0,714.0,1602.0,1213.0,336326.0
SS22-17407^2022_03_24_13_38_04^^,1,809.0,679.0,1445.0,1213.0,339624.0
SS22-17407^2022_03_24_13_38_04^^,2,809.0,578.0,1560.0,1176.0,449098.0
SS22-17407^2022_03_24_13_38_04^^,3,997.0,578.0,1742.0,1186.0,452960.0
SS22-18063^2022_03_29_09_55_16^^,0,982.0,753.0,1455.0,1002.0,117777.0
SS22-18063^2022_03_29_09_55_16^^,1,971.0,777.0,1363.0,1027.0,98000.0
SS22-18063^2022_03_29_09_55_16^^,2,1137.0,764.0,1567.0,1026.0,112660.0
SS22-18063^2022_03_29_09_55_16^^,3,971.0,810.0,1504.0,1054.0,130052.0
SS22-18096^2022_03_29_08_43_26^^,0,1136.0,402.0,1606.0,876.0,222780.0
SS22-18096^2022_03_29_08_43_26^^,1,1044.0,343.0,1562.0,780.0,226366.0
SS22-18096^2022_03_29_08_43_26^^,2,978.0,465.0,1559.0,989.0,304444.0
SS22-18096^2022_03_29_08_43_26^^,3,1117.0,509.0,1686.0,1113.0,343676.0
SS22-18100^2022_03_29_09_53_27^^,0,1003.0,363.0,1264.0,769.0,105966.0
SS22-18100^2022_03_29_09_53_27^^,1,1064.0,423.0,1346.0,822.0,112518.0
SS22-18100^2022_03_29_09_53_27^^,2,974.0,355.0,1210.0,642.0,67732.0
SS22-18100^2022_03_29_09_53_27^^,3,1003.0,508.0,1264.0,889.0,99441.0
SS22-18100^2022_03_30_08_31_10^^,0,1025.0,197.0,1412.0,832.0,245745.0
SS22-18100^2022_03_30_08_31_10^^,1,1523.0,44.0,1949.0,611.0,241542.0
SS22-18100^2022_03_30_08_31_10^^,2,1116.0,254.0,1578.0,881.0,289674.0
SS22-18100^2022_03_30_08_31_10^^,3,930.0,104.0,1352.0,673.0,240118.0
SS22-18100^2022_03_30_08_31_10^^,4,1373.0,86.0,1833.0,670.0,268640.0
SS22-18100^2022_03_30_09_04_40^^,0,1076.0,336.0,1532.0,831.0,225720.0
